,id,BoxOffice
4083,goat_2016,$23.0K
4084,1158195-marie_antoinette,$16.0M
4085,beast_from_20000_fathoms,
4086,i_am_curious_blue,
4087,nine_queens,$1.2M
4088,time_after_time,
4089,a_housekeeper,$455.0K
4090,west_of_memphis,$309.9K
4091,mongol,$5.7M
4092,elite_squad,$8.1K
4093,sorry_haters,$6.4K
4094,the_go_gos,
4095,a_turtles_tale_sammys_adventures,
4096,after_innocence,$114.1K
4097,little_man_2005,
4098,los_angeles_plays_itself,
4099,sisters_1973,
4100,everywhere_and_nowhere,
4101,terrifier,
4102,screwball,$13.6K
4103,ironclad,
4104,diamond_men,
4105,jump_tomorrow,$187.5K
4106,1015079-night_to_remember,
4107,love_in_the_afternoon,
4108,memoirs_of_an_invisible_man,$13.4M
4109,snow_flower_and_the_secret_fan,$1.3M
4110,citizen_k,$119.5K
4111,renoir_2012,$2.3M
4112,let_it_snow_2019,
4113,return_of_the_living_dead,
4114,clear_and_present_danger,$121.5M
4115,1104207-panic,$775.8K
4116,what_they_had,$254.4K
4117,jacknife,$1.6M
4118,jaws_3,
4119,all_over_the_guy,$1.0M
4120,far_from_men,
4121,harry_potter_and_the_deathly_hallows_part_2,$381.0M
4122,in-the-name-of-the-king-a-dungeon-siege-tale,$4.5M
4123,lavender,
4124,before_i_forget,$25.2K
4125,ring,$128.6M
4126,unaccompanied_minors,$16.6M
4127,hard_way,$24.5M
4128,inequality_for_all_2013,$1.2M
4129,muppets_most_wanted,$51.2M
4130,a_woman_a_gun_and_a_noodle_shop,$190.7K
4131,thank_you_for_smoking,$24.8M
4132,blue_streak,$68.2M
4133,a-little-help,$85.8K
4134,cold_comes_the_night_2013,
4135,eastwest,$2.8M
4136,greatest_show_on_earth,
4137,the_golden_age_1930,$21.6K
4138,tough_guys_dont_dance,$421.4K
4139,horton-hears-a-who2008,$154.5M
4140,first_descent,$750.8K
4141,viridiana,
4142,super_size_me_2_holy_chicken,
4143,1070604-carried_away,$155.6K
4144,uncorked_2020,
4145,sudden_impact,
4146,bugs_2006,$16.7M
4147,step_up_3,$42.4M
4148,white_noise_2022,
4149,pixie,
4150,ice_age,$176.4M
4151,pet_sematary,
4152,the_attack_2012,
4153,1189217-angels_and_demons,$133.4M
4154,niagara,
4155,maniac_1980,
4156,la_stanza_del_figlio,$1.0M
4157,island_of_lemurs_madagascar,$11.3M
4158,fifty_shades_of_black,$11.7M
4159,chocolat,$165.5K
4160,oscar-and-the-lady-in-pink,
4161,river_wild,$46.5M
4162,keep_the_river_on_your_right,$348.5K
4163,net,$49.4M
4164,1108389-pearl_harbor,$198.5M
4165,turtles_can_fly,$256.8K
4166,human_nature_2019,$5.3K
4167,unearth,
4168,knock_knock_2015,$34.0K
4169,rye_lane,
4170,clemency_2019,$361.7K
4171,mirai,$682.2K
4172,every_day_2010,
4173,open_season,
4174,blind_fury,$2.1M
4175,tigerland,$139.3K
4176,heavy,$985.7K
4177,1120292-spider,$1.6M
4178,1010672-invaders_from_mars,
4179,clone_wars,$456.8K
4180,last_passenger,$9.3K
4181,eye_in_the_sky,$18.7M
4182,resident_evil_retribution,$42.3M
4183,houseguest,$26.3M
4184,zipper,
4185,102_dalmatians,$66.9M
4186,dreamers,$2.5M
4187,bruno,$60.0M
4188,midnight_special_2015,$3.7M
4189,the_circle_2017,$20.5M
4190,duplex,$9.7M
4191,modern_times,$163.2K
4192,fabulous_baker_boys,$18.1M
4193,a_cat_in_paris,
4194,king_kong,$218.1M
4195,1097865-gone_in_60_seconds,$101.6M
4196,brief_history_of_time,$81.0K
4197,pour_elle,
4198,becoming_jane,$18.7M
4199,house_of_pleasures,$19.3K
4200,a_promise_2013,
4201,ronin,$41.6M
4202,romper_stomper,
4203,rosie_2019,$2.9K
4204,shes_out_of_control,$11.8M
4205,exiled,$49.4K
4206,parker_2012,$17.6M
4207,sixstring_samurai,$119.2K
4208,lord_of_the_flies,$12.3M
4209,jason_x,$12.6M
4210,nature_calls,
4211,horse_girl,
4212,low_down_dirty_shame,$29.4M
4213,the_death_of_louis_xiv_2017,$43.6K
4214,el_artista_y_la_modelo_2013,$43.0K
4215,1077077-breakdown,$50.2M
4216,1007942-front_page,
4217,1105990-heartbreakers,$40.3M
4218,mascots,
4219,the-fantasticks,$44.8K
4220,the_hitmans_wifes_bodyguard,$38.0M
4221,1077847-george_of_the_jungle,$105.3M
4222,child_of_god_2013,$37.9K
4223,americas_sweethearts,$93.6M
4224,1017352-red_sonja,
4225,almost_christmas_2016,$42.0M
4226,the_other_lamb,$6.0K
4227,code_name_the_cleaner,$8.1M
4228,accidental_tourist,$30.3M
4229,assisted_living,$41.9K
4230,archive,$118.7K
4231,blackhat,$7.8M
4232,hot_tub_time_machine,$50.2M
4233,henry_v_1946,
4234,so_undercover,
4235,get_the_gringo,
4236,gunfight_at_the_ok_corral,
4237,strangers_on_a_train,
4238,cookies_fortune,
4239,1018315-scanners,
4240,the_spirit,$19.8M
4241,ponyo,$15.1M
4242,1110242-collateral_damage,
4243,advanced_style_2014,$6.5K
4244,carlitos_way,$36.5M
4245,jagged_edge,$36.9M
4246,1167811-ballets_russes,$815.8K
4247,1217842-liverpool,
4248,mission_to_mars,$60.9M
4249,1012665-longest_yard,
4250,1073161-bulletproof,$21.3M
4251,my_wife_is_an_actress,$1.1M
4252,roll_red_roll,
4253,creature_comforts,
4254,the_human_voice_2020,
4255,rojo_2018,$91.2K
4256,1083688-return_to_paradise,$8.3M
4257,midnight_sun_2018,$9.6M
4258,willow_creek,
4259,play_it_to_the_bone,$8.4M
4260,up,
4261,south_of_the_border,$166.6K
4262,the_baytown_outlaws,
4263,for_whom_the_bell_tolls,
4264,im_charlie_walker,
4265,jason_bourne,$162.2M
4266,1021699-top_secret,
4267,autumn_sonata,
4268,hook,$116.3M
4269,1175178-jane_austen_book_club,
4270,dreamland_2020,
4271,1161542-look_both_ways,$104.7K
4272,great_outdoors,$37.3M
4273,forbidden_kingdom,$25.0M
4274,basic_instinct_2,$5.9M
4275,the_vanishing,
4276,the_mystery_of_the_wax_museum,
4277,denise_calls_up,$147.0K
4278,pola_x,$172.1K
4279,long_kiss_goodnight,$33.4M
4280,one_man_and_his_shoes,
4281,the_shadow_of_violence,
4282,the_rocky_horror_picture_show_lets_do_the_time_warp_again,
4283,pond_life_2018,
4284,texas_killing_fields,$45.3K
4285,seventh_seal,
4286,dawson_city_frozen_time,$130.3K
4287,luzzu,$39.7K
4288,the_bourne_legacy,$113.2M
4289,outlier_2021,
4290,the_haunting_1999,$91.2M
4291,predator_2,$28.3M
4292,sausage_party,$97.7M
4293,cet_amour_la,$72.8K
4294,the_long_good_friday,
4295,notes_on_a_scandal,$17.5M
4296,other_people,$62.6K
4297,eye_of_the_needle,
4298,polyester,
4299,stories_we_tell,$1.6M
4300,daddys_little_girls,$31.3M
4301,1040755-consenting_adults,$21.6M
4302,eagle_eye,$101.1M
4303,the_prank_2022,
4304,aint_in_it_for_my_health_a_film_about_levon_helm,$94.8K
4305,for_a_good_time_call,$1.2M
4306,larger_than_life,$8.3M
4307,son_of_dracula,
4308,1110288-count_of_monte_cristo,$54.2M
4309,truth_about_cats_and_dogs,$34.1M
4310,breakfast_with_scot,$46.1K
4311,all_the_way_2016,
4312,midnight_run,$36.3M
4313,radius,
4314,the_inbetweeners_movie_2,
4315,1100197-under_suspicion,$334.2K
4316,man_who_fell_to_earth,$81.8K
4317,10011003-crude,$170.3K
4318,the_boxtrolls,$50.8M
4319,the_rocket,
4320,tammys_always_dying,
4321,a-rumor-of-angels,$38.2K
4322,praying_with_lior,$82.3K
4323,otherhood,
4324,sandlot,$31.7M
4325,the_wound_2017,$30.0K
4326,mean_girls,$86.1M
4327,1019187-sleeping_beauty,$11.6M
4328,monty_pythons_the_meaning_of_life,
4329,max,$527.0K
4330,the_immortal_life_of_henrietta_lacks,
4331,broken_2012,
4332,particle_fever,$869.8K
4333,something_wild,$6.4M
4334,bad_lieutenant,$47.5K
4335,mighty_heart,$9.2M
4336,vesper_2022,$48.5K
4337,merci_pour_le_chocolat,$443.2K
4338,next_exit_2022,$4.7K
4339,my_worst_nightmare,$21.5K
4340,star_80,
4341,sacco_and_vanzetti,$31.9K
4342,yes,$396.0K
4343,in_the_loop,$2.4M
4344,comme_un_chef,$342.7K
4345,maps_to_the_stars,$347.6K
4346,1093901-tumbleweeds,$1.3M
4347,who_is_dayani_cristal_2013,
4348,silent_night_2021_2,
4349,more_than_a_game,$944.5K
4350,satans_slaves,
4351,fuck,
4352,why_did_i_get_married,$55.2M
4353,shot_caller,
4354,juliet_of_the_spirits,$90.7K
4355,looking_for_comedy_in_the_muslim_world,$887.4K
4356,1087341-winslow_boy,$4.0M
4357,police_academy_4_citizens_on_patrol,$28.1M
4358,silencio_2018,
4359,ping_pong_playa,$77.8K
4360,blade_trinity,$52.4M
4361,acid_house,$142.8K
4362,6_balloons,
4363,rob_the_mob,$206.9K
4364,end-2004,
4365,the_human_centipede_iii,
4366,octubre,
4367,ricki_and_the_flash,$26.8M
4368,this_christmas,$49.1M
4369,ginger_snaps_ii_unleashed,
4370,heroic_losers,
4371,irrational_man,$4.0M
4372,mighty_aphrodite,$4.8M
4373,the_polka_king,
4374,the_keeping_room,$27.2K
4375,the_good_the_bad_the_weird,$128.5K
4376,jingle_jangle_a_christmas_journey,
4377,three_colors_white,$468.0K
4378,1007657-footloose,
4379,contemporary_color,$15.3K
4380,career_opportunities,$11.0M
4381,white_sands,$8.2M
4382,barefoot_2014,$11.8K
4383,1019828-star_is_born,
4384,ashes_of_time_redux_2008,$173.5K
4385,journeyman_2018,
4386,in_like_flynn_2019,
4387,pelican_brief,$100.7M
4388,our_last_tango,$99.9K
4389,1067137-it_takes_two,
4390,woman_at_war,$844.1K
4391,1076097-mchales_navy,$4.4M
4392,magic_flute,
4393,1052200-dream_lover,
4394,1045992-much_ado_about_nothing,$22.5M
4395,beat_that_my_heart_skipped,$1.0M
4396,rocky_ii,
4397,muppets_haunted_mansion,
4398,1018974-silence,
4399,in_memoria_di_me,
4400,the_trip_2003,$245.6K
4401,i_am_lisa,
4402,failsafe,
4403,the_umbrellas_of_cherbourg_1964,$18.4K
4404,glass_chin,
4405,assassins,
4406,harriet,$43.0M
4407,the_godfather,$134.8M
4408,gabby_giffords_wont_back_down,
4409,xfiles_fight_the_future,$83.9M
4410,sucker_punch_2011,$36.4M
4411,on_the_record,
4412,red_road,$153.4K
4413,final_destination_5,$42.6M
4414,draft_day,$28.8M
4415,bo_burnham_inside,
4416,attachment,
4417,leviathan,$15.4M
4418,spirited,
4419,the_emperors_new_clothes_2015,
4420,day_the_earth_stood_still,$79.4M
4421,the_astronaut_farmer,$11.0M
4422,purple_rain,
4423,fences_2016,$57.6M
4424,twisted,$25.2M
4425,argentina_1985,
4426,stepfather,$1.6M
4427,moscow_belgium,
4428,wonder_woman_2017,$412.8M
4429,catch_the_fair_one,$34.4K
4430,buffalo_boys_2019,
4431,jupiters_moon,
4432,1036458-dogfight,$18.7K
4433,private_life_of_sherlock_holmes,
4434,a_mouthful_of_air,$247.5K
4435,1024407-yours_mine_and_ours,
4436,ruling_class,
4437,throne_of_blood,
4438,gloria_bell,$5.6M
4439,whats_the_matter_with_kansas,
4440,saving_face,$1.2M
4441,finding_dory,$486.2M
4442,the_woman_king,$67.1M
4443,1083461-avengers,$23.4M
4444,lucky_grandma,
4445,abattoir,
4446,disgrace,$66.6K
4447,seven_samurai_1956,$487.3K
4448,his_girl_friday,
4449,broadway_the_golden_age,
4450,selena_gomez_my_mind_and_me,
4451,me_and_you,
4452,rose_a_love_story,
4453,nobody_else_but_you,$42.6K
4454,topkapi,
4455,the_week_of,
4456,its_a_wonderful_life,$3.3M
4457,archipelago,
4458,evocateur_the_morton_downey_jr_movie,$21.5K
4459,better_nate_than_ever,
4460,10008698-king_corn,$81.4K
4461,thousand_acres,$7.9M
4462,the_last_laugh,
4463,spy_2015,
4464,everything_went_fine,
4465,the_hummingbird_project,$371.8K
4466,the_double_2013,$200.3K
4467,endless,
4468,mystic_pizza,$12.8M
4469,chicago_10,$176.5K
4470,friends_with_kids,$7.3M
4471,planes_fire_and_rescue,$59.2M
4472,blood_and_wine,$1.1M
4473,superman_red_son,
4474,things_to_come_2016,$282.4K
4475,mission_impossible_fallout,$220.1M
4476,evita,$50.0M
4477,four_days_in_september,$393.5K
4478,everybody_wants_some,$3.4M
4479,le_donk,
4480,marley_and_me,$143.2M
4481,cold_weather,$141.4K
4482,suicide_kings,$1.7M
4483,the_pirates_of_somalia_2017,
4484,1016359-piranha,
4485,the_square_2013,
4486,out_cold,$13.9M
4487,miles_davis_birth_of_the_cool,$614.1K
4488,star_wars_a_new_hope,$345
4489,endangered_species_2021,
4490,the_riot_club,
4491,shakespeare_high,
4492,heart_of_gold,$1.8M
4493,johnny_english_strikes_again_2018,$4.3M
4494,storks,$72.7M
4495,jawbreaker,$3.1M
4496,pi,$3.2M
4497,ring_two,$75.9M
4498,47_meters_down_uncaged,$22.3M
4499,abandoned,$1.3M
4500,the-company-men,$4.4M
4501,crazy_stupid_love_2011,$84.3M
4502,stand_clear_of_the_closing_doors,
4503,living_2022,$3.0M
4504,sorority_boys,$10.2M
4505,avengers_endgame,$858.4M
4506,last_resort_2001,$114.7K
4507,woodshock_2017,$41.1K
4508,1031087-memphis_belle,$25.5M
4509,flightplan,$89.7M
4510,the_thorn_in_the_heart,$7.0K
4511,ship_of_fools,
4512,we_have_a_pope,$480.9K
4513,cobra_verde,
4514,desperately_seeking_susan,$24.4M
4515,compromising_positions,
4516,the_visit_2015,$65.1M
4517,nugu_ui_ttal_do_anin_haewon,
4518,dungeons_and_dragons,$15.2M
4519,the_block_island_sound,
4520,1097859-sunshine,$6.1M
4521,alien_the_directors_cut_2007,
4522,city_of_tiny_lights,
4523,ils_se_marierent_et_eurent_beaucoup_denfants_2005,$252.3K
4524,1216014-still_walking,$163.5K
4525,the_mosquito_coast,$12.9M
4526,monument_ave,$332.4K
4527,dog_eat_dog_2016,
4528,1213684-big_fan,$234.4K
4529,the_vigil_2021,$50.3K
4530,meet_the_robinsons,
4531,it_snows_in_benidorm,
4532,charlie_says_2019,$46.9K
4533,shaggy_dog,$61.1M
4534,1162724-coastlines,$6.5K
4535,1004870-crawlspace,
4536,messenger_the_story_of_joan_of_arc,$14.3M
4537,the_ultimate_life_2013,$1.3M
4538,saved,$459.4K
4539,pompo_the_cinephile,
4540,return_to_me,$32.7M
4541,detour,$12.2K
4542,level_16,
4543,geronimo_an_american_legend,$18.4M
4544,the_giant_mechanical_man,$5.4K
4545,a_night_in_old_mexico,
4546,many_adventures_of_winnie_the_pooh,
4547,3_d_sex_and_zen_extreme_ecstasy,
4548,the_flaw_2011,
4549,reanimator,$2.0M
4550,drone,
4551,fast_and_furious_6,$238.7M
4552,1084153-elizabeth,$30.1M
4553,fistful_of_dollars,
4554,kontroll,$2.8M
4555,swing_vote,$16.3M
4556,mikey_and_nicky,
4557,maleficent_mistress_of_evil,$113.9M
4558,and_now_for_something_completely_different,
4559,who_killed_the_electric_car,$1.7M
4560,the_guilty_2018,$206.2K
4561,mortal_thoughts,$17.8M
4562,scary_movie_4,$90.7M
4563,1075984-iron_monkey,$14.7M
4564,marrowbone,$1.2K
4565,encanto_2021,$96.1M
4566,ruthless_people,$70.9M
4567,cobra,$47.5M
4568,last_boy_scout,$57.9M
4569,oblivion_2013,$89.0M
4570,the_harbinger_2022,
4571,stowaway_2021,
4572,olympus_has_fallen_2013,$98.9M
4573,the_outpost_2020,
4574,1147812-warrior,$48.2K
4575,plus_one_2019,
4576,manufactured_landscapes,$240.2K
4577,stake_land,$18.5K
4578,edward_scissorhands,$54.2M
4579,maria_by_callas,$1.3M
4580,front,
4581,1131155-envy,$12.2M
4582,scary_movie_5,$32.0M
4583,loose_cannons,$4.5M
4584,crossing_over,$454.1K
4585,km_31,
4586,dont_move,
4587,nightmare_cinema,
4588,birdy,
4589,a_cambodian_spring,
4590,you_will_be_my_son,$221.2K
4591,stellas_last_weekend,$4.2K
4592,boarding_gate,$49.3K
4593,1023739-winchester_73,
4594,shutter,
4595,1212085-home,$9.0K
4596,the_smurfs_2,$71.0M
4597,1085867-virus,$14.0M
4598,fishermans_friends,
4599,the_vanishing_2019,
4600,nothing_like_the_holidays,$7.5M
4601,inna_de_yard_the_soul_of_jamaica,
4602,chan_is_missing,
4603,one_missed_call_2003,
4604,forbidden_planet,
4605,unpregnant,
4606,great_debaters,$30.2M
4607,1032980-diabolique,
4608,oceans_8,$139.4M
4609,1133499-1133499-terminal,$77.0M
4610,10004925-matador,$12.6M
4611,ghosts_of_the_abyss,$17.0M
4612,du_levande,$21.4K
4613,think_like_a_man_too,$65.1M
4614,one_for_the_road_2021,
4615,birdman_2014,$42.3M
4616,overboard_2018,$50.2M
4617,closer_to_the_moon_2013,
4618,dracula_dead_and_loving_it,$9.9M
4619,1188732-haunting_in_connecticut,$55.3M
4620,tangerines,$21.7K
4621,rollerball,
4622,diana_2013,$331.6K
4623,king_of_marvin_gardens,
4624,shadow_magic,$149.3K
4625,the_happiest_day_in_the_life_of_olli_maki,
4626,after-the-apocalypse,
4627,the_transfiguration,$21.9K
4628,the_phantom_of_the_open,$748.3K
4629,best_worst_movie,$103.2K
4630,phantom_boy,
4631,spiderhead,
4632,drop_dead_gorgeous,$10.6M
4633,where_the_buffalo_roam,
4634,molly_moon_the_incredible_hypnotist,
4635,1br,
4636,the_ice_king,
4637,isle_of_dogs_2018,$31.9M
4638,scenes_from_a_marriage,
4639,five_nights_in_maine,$15.1K
4640,hold_me_tight_2021,$73.3K
4641,iron_will,$20.6M
4642,1121720-devdas,
4643,the_closer_you_get,$221.9K
4644,bottle_rocket,$488.6K
4645,reservoir_dogs,$2.5M
4646,passengers_2016,$100.0M
4647,dohee_ya,
4648,1001323-attack_of_the_50_foot_woman,
4649,fanboys,$685.5K
4650,bigger_than_life,
4651,our_daily_bread,
4652,the_divine_order,$46.0K
4653,boy_erased,$6.7M
4654,threeextremes,$6.7M
4655,masters_of_the_universe_2_cyborg,$9.3M
4656,the_god_committee,
4657,women_on_the_verge_of_a_nervous_breakdown,$5.2M
4658,centigrade_2020,$13.3K
4659,flipped,$1.8M
4660,the_twentieth_century,
4661,mercury_13,
4662,pirates_of_the_caribbean_dead_mans_chest,$423.3M
4663,shadow_conspiracy,$2.3M
4664,miss_violence,
4665,gully_boy,$5.3M
4666,beauty_and_the_beast_2017,$504.0M
4667,1007691-force_of_evil,
4668,kandahar_le_soleil_derriere_la_lune,$1.4M
4669,ethel_and_ernest,
4670,the_audition,
4671,the_adventurer_the_curse_of_the_midas_box,
4672,a_street_cat_named_bob,$35.1K
4673,take-out2004,$66.9K
4674,me_you_madness,
4675,point_break_2013,$15.6M
4676,first_girl_i_loved,
4677,the_amusement_park,
4678,chips,$18.6M
4679,zoolander_2,$28.8M
4680,blue_jasmine,$33.4M
4681,thunderball,
4682,fire_in_babylon,
4683,torn_hearts,
4684,game_of_death_2020,
4685,resident_evil_the_final_chapter,$26.8M
4686,1018323-scarface,
4687,american_graffiti,
4688,lost_in_france,
4689,journal_de_france,
4690,year_by_the_sea,
4691,coneheads,$20.2M
4692,atlas_shrugged_part_i,$4.6M
4693,76_days,
4694,airport_1975,
4695,point_break,$40.5M
4696,ping_pong_2012,
4697,saint_maud,
4698,myth_of_the_ameican_sleepover,$39.0K
4699,the_swerve,
4700,fog,$29.5M
4701,the_australian_dream,
4702,respire_2014,$42.3K
4703,batteries_not_included,$32.9M
4704,1090447-splendor,$47.0K
4705,italian_studies,$5.5K
4706,a_rainy_day_in_new_york,
4707,men_women_and_children,$668.0K
4708,shadow_of_the_vampire,$8.3M
4709,caligula,
4710,extraterrestrial_2014,
4711,chemical_hearts,
4712,girl_asleep_2016,$45.6K
4713,monsters_dark_continent,
4714,this_must_be_the_place,$142.2K
4715,sunlight_jr,
4716,1112951-time_machine,$56.7M
4717,eldorado_2009,$10.4K
4718,factory_girl,
4719,the_chaser_2008,
4720,bullet_train_2022,$103.1M
4721,x2_xmen_united,$214.9M
4722,paradise_faith_2013,
4723,scatter_my_ashes_at_bergdorfs,$516.7K
4724,intacto,$302.7K
4725,legend_of_the_guardians,$55.7M
4726,felony_2013,
4727,riddick,$42.0M
4728,the_stylist,
4729,win_a_date_with_tad_hamilton,$17.0M
4730,complete_unknown,$166.8K
4731,the_rite,$33.0M
4732,mea_maxima_culpa_silence_in_the_house_of_god,
4733,1129132-torque,$21.2M
4734,glass_house,$18.0M
4735,other_peoples_money,$24.2M
4736,the_garden_of_eden_2008,$22.1K
4737,sorry_to_bother_you_2018,$17.5M
4738,watcher_in_the_woods,
4739,caine_mutiny,
4740,gaza,
4741,i_know_who_killed_me,$7.2M
4742,vision_2010,$431.9K
4743,waco_the_rules_of_engagement,
4744,a_jihad_for_love,$105.0K
4745,little_men_2016,$702.2K
4746,doctor_strange_2016,$232.6M
4747,the_red_turtle,$920.1K
4748,little_monsters_2019,
4749,stree,
4750,case_39,$13.2M
4751,your_name_2017,
4752,interpreter,$72.5M
4753,mistaken_for_strangers,$785
4754,noah_2014,$101.2M
4755,the_power_2021,
4756,avatar,$23.5M
4757,koko_di_koko_da,
4758,1021211-shivers,
4759,the_silent_storm,
4760,zoom_2006,$11.6M
4761,freak_show,
4762,black_rock_2011,
4763,flannery,
4764,damascus_cover,
4765,clerks_iii,
4766,entrapment,$87.7M
4767,8_women,$3.1M
4768,antonio_gaudi_1986,
4769,doghouse,
4770,rois_et_reine,$289.6K
4771,as_tres_marias,
4772,friends_and_family,$127.2K
4773,greed_2020,$353.0K
4774,kill_the_messenger_2015,$2.4M
4775,just_cause,$35.7M
4776,first_date_2021,$15.1K
4777,sunshine_state,$3.1M
4778,a_jazzmans_blues,
4779,under_the_tuscan_sun,$43.6M
4780,chasing_ice_2012,
4781,inherent_vice,$8.1M
4782,z_2019,
4783,the_devil_and_father_amorth,$20.4K
4784,wolverine,$179.9M
4785,candyman,$23.5M
4786,lucky_2020,
4787,hidden,$9.7M
4788,the_adventures_of_pinocchio_1996,$15.1M
4789,keeping_the_faith,$37.0M
4790,the_adventures_of_tintin,$77.6M
4791,david_lynch_the_art_life,$169.5K
4792,the_shed_2019,
4793,buena_vista_social_club_adios,$118.3K
4794,peeping_tom_1960,$23.0K
4795,trash_2015,$10.2K
4796,havana,$8.8M
4797,life_aquatic,$24.0M
4798,box_of_moonlight,$795.1K
4799,cj7,$206.7K
4800,dont_go_2018,
4801,gamer,$20.5M
4802,wal_mart_the_high_cost_of_low_price,
4803,my_bloody_valentine_3_d,$51.5M
4804,submarine-2010,$466.7K
4805,cherry_bomb,
4806,wild_one,
4807,bad_words,$7.8M
4808,a_little_white_lie_2023,
4809,the_inbetweeners,$36.0K
4810,kenny,
4811,jawbone,
4812,wendy,$138.3K
4813,hitcher,$16.4M
4814,julie_and_julia,$94.1M
4815,how_to_be_a_latin_lover,$32.1M
4816,1017321-red_dawn,
4817,prey_2022,
4818,schizopolis,$6.6K
4819,gorky_park,
4820,butterfly_kiss,$79.5K
4821,august_osage_county,$37.7M
4822,shithouse,$18.1K
4823,from_the_land_of_the_moon,$45.5K
4824,spread,
4825,article_15,$793.2K
4826,marie_curie_the_courage_of_knowledge_2017,$124.9K
4827,the-croods,$187.2M
4828,alligator,
4829,beetlejuice,$73.5M
4830,the_kid_who_would_be_king,$16.8M
4831,let_him_have_it,$83.3K
4832,streets_of_fire,
4833,one_night_in_miami,
4834,bad_reputation_2018,$148.5K
4835,yogi_bear_2010,$100.2M
4836,nick_of_time,$7.8M
4837,a_brilliant_young_mind,$151.2K
4838,underworld_evolution,$62.3M
4839,coal_miners_daughter,
4840,a_monster_with_a_thousand_heads,$24.9K
4841,blank_check,$30.6M
4842,the_girl_in_the_spiders_web,$14.8M
4843,the_deeper_you_dig,
4844,the_wave_2016,$176.6K
4845,dementia_13,
4846,vampire_hunter_d_bloodlust,$25.5K
4847,son_of_monarchs,
4848,the_little_death_2014,$18.2K
4849,the_dirties,
4850,three_oclock_high,$3.1M
4851,farewell_to_arms,
4852,tomboy_2011,$113.8K
4853,lenny_cooke_2013,
4854,free_solo,$17.5M
4855,unfinished_business_2015,$10.2M
4856,confidence,$12.2M
4857,deepwater_horizon,$61.4M
4858,harry_and_max,$14.9K
4859,secret_life_of_daltry_calhoun,$12.5K
4860,all_the_real_girls,$548.7K
4861,gordon_lightfoot_if_you_could_read_my_mind,
4862,punisher_war_zone,$7.9M
4863,1049183-chase,$8.0M
4864,if_i_stay,$50.5M
4865,mesrine_public_enemy_1,$275.1K
4866,clockwork_orange,
4867,white_ribbon,$2.2M
4868,laal_singh_chaddha,$3.3M
4869,sightseers,$35.7K
4870,burnt_offerings,
4871,crank,$27.8M
4872,1013248-manhunter,$7.0M
4873,clockstoppers,$37.0M
4874,aka_tommy_chong,
4875,10008655-whiteout,$10.3M
4876,dark_money,$164.0K
4877,a_taxi_driver_2017,$1.5M
4878,i_spy,$33.1M
4879,1013427-marty,
4880,1090759-deep_blue_sea,$73.6M
4881,a_shaun_the_sheep_movie_farmageddon,
4882,1214046-firm,
4883,yoga_hosers,
4884,my_sweet_pepper_land_2013,
4885,hannah_takes_the_stairs,$22.5K
4886,mighty,$2.6M
4887,on_the_road_2016,
4888,scoop,$10.5M
4889,morris_from_america,$88.9K
4890,cannonball_run_2,
4891,1101191-blow_dry,$637.8K
4892,meet_the_parents,$166.2M
4893,romancing_the_stone,
4894,vanishing_on_7th_street,$22.2K
4895,1019609-spellbound,
4896,1203151-anna_m,
4897,1069985-diabolique,$16.5M
4898,mike_and_dave_need_wedding_dates,$46.0M
4899,david_and_layla,$120.8K
4900,drishyam_2015,
4901,1034008-class_action,$23.9M
4902,the_survivalist_2017,
4903,behind_the_burly_q,$23.9K
4904,hesher,$382.9K
4905,coffy,
4906,the_flowers_of_war,$308.2K
4907,killing_of_a_chinese_bookie,
4908,1042295-vanishing,$13.4M
4909,unsane,$7.7M
4910,gambit_2014,
4911,score_a_film_music_documentary,$97.3K
4912,village_at_the_end_of_the_world,
4913,mcqueen,$1.3M
4914,double_life_of_veronique,$46.3K
4915,500_days_of_summer,$32.4M
4916,love_the_beast,
4917,white_lie_2019,
4918,gwen,
4919,killing_zoe,$30.6K
4920,the_other_dream_team_2012,$70.4K
4921,chrystal,$80.7K
4922,do_not_resist,$65.1K
4923,personal_shopper,$1.3M
4924,bruised,
4925,melancholia_2011,$3.0M
4926,the_dogs_of_war,
4927,honey_boy,$3.0M
4928,lizzie_2018,$639.2K
4929,sideways,$71.5M
4930,planet_51,$42.2M
4931,the_identical,$2.8M
4932,just_married,$56.1M
4933,murder_my_sweet,
4934,paterno_2018,
4935,sas_red_notice,
4936,out_of_africa,$83.1M
4937,oxygen_2021,
4938,secret_window,$47.8M
4939,unreasonable_man,$175.2K
4940,trucker,$52.2K
4941,stratton,
4942,the_meyerowitz_stories,
4943,the_vow_2012,$125.0M
4944,tulip_fever,$2.4M
4945,1093854-miss_julie,$13.1K
4946,kite_runner,$15.8M
4947,finding_amanda,$56.4K
4948,girls_just_want_to_have_fun,
4949,in_the_same_breath,
4950,nymphomaniac_volume_ii,
4951,sr,
4952,prime,$22.7M
4953,the_november_man,$25.0M
4954,the_normal_heart,
4955,the_lone_ranger,$89.3M
4956,sophie_scholl_die_letzten_tage,$676.2K
4957,hey_arnold_the_movie,$13.7M
4958,dans_paris,$63.0K
4959,mutual_appreciation,
4960,shine_a_light,$5.4M
4961,ponette,$1.5M
4962,cider_house_rules,$57.5M
4963,101_reykjavik,$125.1K
4964,1019829-star_is_born,
4965,1087270-mummy,
4966,remember_the_titans,$115.8M
4967,force_10_from_navarone,
4968,10009823-sin_nombre,$2.5M
